Применение,Для ванных комнат,"['MARVEL STONE', 'ARKSHADE', 'MARVEL PRO', 'NID', '3D WALL DESIGN', 'MARVEL', 'MEK', 'ETIC PRO', 'ROOM', 'MARVEL GEMS', 'BRAVE', 'DWELL', 'MARVEL XL', 'ETIC', 'KONE', 'BRILLIANT', 'BRICK ATELIER', 'EWALL', 'AXI', 'MAGNIFIQUE', 'ARTY', 'MARK WALL&FLOOR DESIGN', 'SUNROCK', 'GREENCOLORS', 'VIVACE', 'CHROMA', 'RADIANCE', 'ADORE', 'INTENSITY', 'SUBLIME', 'SPARK', 'VIEW', 'GIOIA']"
Применение,Для кухни / Напольная плитка,"['MARVEL STONE', 'ARKSHADE', 'MARVEL PRO', 'NID', 'MARVEL', 'MEK', 'ETIC PRO', 'ROOM', 'MARVEL GEMS', 'BRAVE', 'DWELL', 'MARVEL XL', 'ETIC', 'KONE', 'AXI', 'BORD', 'MARK WALL&FLOOR DESIGN', 'EVOLVE', 'STYLE', 'TREK', 'SUNROCK', 'SEASTONE', 'ADVANCE', 'DOGA', 'EVER', 'GREENCOLORS', 'STUDIO', 'STAY', 'FIBRA', 'GLOW', 'MILESTONE', 'SPARK']"
Применение,Для кухни / Фартук,"['ARKSHADE', 'MEK', 'ROOM', 'MARVEL GEMS', 'KONE', 'BRICK ATELIER', 'VIVACE', 'GIOIA']"
Применение,Для уличного применения,"['NID', 'ETIC PRO', 'BRAVE', 'ETIC', 'KONE', 'AXI', 'BORD', 'MARK WALL&FLOOR DESIGN', 'EVOLVE', 'TREK', 'DOLMEN', 'SEASTONE', 'ADVANCE', 'DOGA', 'EVER', 'EXTEND', 'TRUST', 'STUDIO', 'MILESTONE']"
Применение,Жилой интерьер,"['MARVEL STONE', 'ARKSHADE', 'MARVEL PRO', 'NID', '3D WALL DESIGN', 'MARVEL', 'MEK', 'ETIC PRO', 'ROOM', 'MARVEL GEMS', 'BRAVE', 'DWELL', 'MARVEL XL', 'ETIC', 'KONE', 'BRICK ATELIER', 'EWALL', 'AXI', 'ARTY', 'BORD', 'MARK WALL&FLOOR DESIGN', 'EVOLVE', 'STYLE', 'TREK', 'SUNROCK', 'SEASTONE', 'ADVANCE', 'DOGA', 'EVER', 'EXTEND', 'TRUST', 'STUDIO', 'STAY', 'FIBRA', 'GLOW', 'SUBLIME', 'MILESTONE', 'SPARK']"
Применение,Общественные интерьеры / Проекты,"['MARVEL STONE', 'ARKSHADE', 'MARVEL PRO', 'NID', 'MARVEL', 'MEK', 'ETIC PRO', 'ROOM', 'MARVEL GEMS', 'BRAVE', 'DWELL', 'MARVEL XL', 'ETIC', 'KONE', 'BRICK ATELIER', 'AXI', 'EVOLVE', 'TREK', 'DOLMEN', 'SUNROCK', 'SEASTONE', 'ADVANCE', 'EVER', 'EXTEND', 'GREENCOLORS', 'TRUST', 'STUDIO', 'STAY', 'GLOW', 'MILESTONE']"
